id,name,is_obsolete,replacement_id
2982,Tibial bowing,False,
2983,Micromelia,False,
2984,Hypoplasia of the radius,False,
2986,Radial bowing,False,
2987,Elbow flexion contracture,False,
2990,Fibular aplasia,False,
2991,Abnormality of fibula morphology,False,
2992,Abnormality of tibia morphology,False,
2996,Limited elbow movement,False,
2997,Abnormality of the ulna,False,
2999,Patellar dislocation,False,
3001,Glomus jugular tumor,False,
3002,Breast carcinoma,False,
3003,Colon cancer,False,
3005,Ganglioneuroma,False,
3006,Neuroblastoma,False,
3009,Enhanced neurotoxicity of vincristine,False,
3010,Prolonged bleeding time,False,
3011,Abnormality of the musculature,False,
3013,Bulging epiphyses,False,
3015,Flared metaphysis,False,
3016,Metaphyseal widening,False,
3019,Abnormality of the wrist,False,
3020,Enlargement of the wrists,False,
3021,Metaphyseal cupping,False,
3022,Hypoplasia of the ulna,False,
3023,Bowing of limbs due to multiple fractures,False,
3025,Metaphyseal irregularity,False,
3026,Short long bone,False,
3027,Mesomelia,False,
3028,Abnormality of the ankles,False,
3029,Enlargement of the ankles,False,
3031,Ulnar bowing,False,
3034,Diaphyseal sclerosis,False,
3037,Enlarged joints,False,
3038,Fibular hypoplasia,False,
3040,Arthropathy,False,
3041,Humeroradial synostosis,False,
3042,Elbow dislocation,False,
3043,Abnormal shoulder morphology,False,
3044,Shoulder flexion contracture,False,
3045,Abnormal patella morphology,False,
3048,Radial head subluxation,False,
3049,Ulnar deviation of the wrist,False,
3051,Enlarged metaphyses,False,
3053,Epiphyseal deformities of tubular bones,False,
3057,Tetraamelia,False,
3059,Abnormality of the radioulnar joints,False,
3063,Abnormality of the humerus,False,
3065,Patellar hypoplasia,False,
3066,Limited knee extension,False,
3067,Madelung deformity,False,
3068,Madelung-like forearm deformities,False,
3070,Elbow ankylosis,False,
3071,Flattened epiphysis,False,
3072,Hypercalcemia,False,
3073,Hypoalbuminemia,False,
3074,Hyperglycemia,False,
3075,Hypoproteinemia,False,
3076,Glycosuria,False,
3077,Hyperlipidemia,False,
3079,Defective DNA repair after ultraviolet radiation damage,False,
3080,Hydroxyprolinuria,False,
3081,Increased urinary potassium,False,
3083,Dislocated radial head,False,
3084,Fractures of the long bones,False,
3085,Long fibula,False,
3086,Acromesomelia,False,
3088,Premature osteoarthritis,False,
3089,Hamstring contractures,False,
3090,Hypoplasia of the capital femoral epiphysis,False,
3091,Trophic limb changes,False,
3093,Limited hip extension,False,
3095,Septic arthritis,False,
3097,Short femur,False,
3099,Fibular overgrowth,False,
3100,Slender long bone,False,
3102,Increased carrying angle,False,
3103,Abnormal cortical bone morphology,False,
3105,Protuberances at ends of long bones,False,
3106,Subperiosteal bone resorption,False,
3107,Abnormal circulating cholesterol concentration,False,
3108,Hyperglycinuria,False,
3109,Hyperphosphaturia,False,
3110,Abnormality of urine homeostasis,False,
3111,Abnormal blood ion concentration,False,
3112,Abnormal circulating amino acid concentration,False,
3113,Hypochloremia,False,
3114,obsolete Abnormal cardiological findings,True,1626.0
3115,Abnormal EKG,False,
3116,Abnormal echocardiogram,False,
3117,Abnormal circulating hormone level,False,
3118,Increased circulating cortisol level,False,
3119,Abnormal circulating lipid concentration,False,
3121,Limb joint contracture,False,
3124,Hypercholesterolemia,False,
3125,Reduced factor VIII activity,False,
3126,Low-molecular-weight proteinuria,False,
3127,Hypocalciuria,False,
3128,Lactic acidosis,False,
3130,Abnormal peripheral myelination,False,
3131,Cystinuria,False,
3133,Abnormality of the spinocerebellar tracts,False,
3134,Abnormality of peripheral nerve conduction,False,
3137,Prolinuria,False,
3138,Increased blood urea nitrogen,False,
3139,Panhypogammaglobulinemia,False,
3140,T-wave inversion in the right precordial leads,False,
3141,Increased LDL cholesterol concentration,False,
3142,Excessive purine production,False,
3144,Increased serum serotonin,False,
3145,Decreased adenosylcobalamin,False,
3146,Hypocholesterolemia,False,
3148,Elevated serum acid phosphatase,False,
3149,Hyperuricosuria,False,
3150,Glutaric aciduria,False,
3152,"obsolete Increased serum 1,25-dihydroxyvitamin D3",True,31415.0
3153,Cystathioninuria,False,
3154,Increased circulating ACTH level,False,
3155,Elevated alkaline phosphatase,False,
3158,Hyposthenuria,False,
3159,Hyperoxaluria,False,
3160,Abnormal isoelectric focusing of serum transferrin,False,
3161,4-Hydroxyphenylpyruvic aciduria,False,
3162,Fasting hypoglycemia,False,
3163,Elevated urinary delta-aminolevulinic acid,False,
3164,Hypothalamic gonadotropin-releasing hormone deficiency,False,
3165,Elevated circulating parathyroid hormone level,False,
3166,Increased urinary taurine,False,
3167,Carnosinuria,False,
3168,Dibasicaminoaciduria,False,
3170,Abnormal acetabulum morphology,False,
3172,Abnormality of the pubic bone,False,
3173,Hypoplastic pubic bone,False,
3174,Abnormality of the ischium,False,
3175,Hypoplastic ischia,False,
3177,Squared iliac bones,False,
3179,Protrusio acetabuli,False,
3180,Flat acetabular roof,False,
3182,Shallow acetabular fossae,False,
3183,Wide pubic symphysis,False,
3184,Decreased hip abduction,False,
3185,Short greater sciatic notch,False,
3186,Inverted nipples,False,
3187,Breast hypoplasia,False,
3189,Long nose,False,
3191,Cleft ala nasi,False,
3193,Allergic rhinitis,False,
3194,Short nasal bridge,False,
3196,Short nose,False,
3198,Myopathy,False,
3199,Decreased muscle mass,False,
3200,Ragged-red muscle fibers,False,
3201,Rhabdomyolysis,False,
3202,Skeletal muscle atrophy,False,
3203,Impaired oxidative burst,False,
3204,Intracellular accumulation of autofluorescent lipopigment storage material,False,
3205,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material,False,
3206,Decreased activity of NADPH oxidase,False,
3207,Arterial calcification,False,
3208,Fingerprint intracellular accumulation of autofluorescent lipopigment storage material,False,
3209,Decreased pyruvate carboxylase activity,False,
3210,Decreased methylmalonyl-CoA mutase activity,False,
3212,Increased circulating IgE level,False,
3213,Deficient excision of UV-induced pyrimidine dimers in DNA,False,
3214,Prolonged G2 phase of cell cycle,False,
3215,Dicarboxylic aciduria,False,
3216,Generalized amyloid deposition,False,
3217,Hyperglutaminemia,False,
3218,Oroticaciduria,False,
3219,Ethylmalonic aciduria,False,
3220,Abnormality of chromosome stability,False,
3221,Chromosomal breakage induced by crosslinking agents,False,
3223,Decreased methylcobalamin,False,
3224,Increased cellular sensitivity to UV light,False,
3225,Reduced coagulation factor V activity,False,
3226,Rectilinear intracellular accumulation of autofluorescent lipopigment storage material,False,
3228,Hypernatremia,False,
3231,Hypertyrosinemia,False,
3232,Mitochondrial malic enzyme reduced,False,
3233,Decreased HDL cholesterol concentration,False,
3234,Decreased plasma carnitine,False,
3235,Hypermethioninemia,False,
3236,Elevated serum creatine kinase,False,
3237,Increased circulating IgG level,False,
3238,Hyperpepsinogenemia I,False,
3239,Phosphoethanolaminuria,False,
3240,Increased phosphoribosylpyrophosphate synthetase level,False,
3241,External genital hypoplasia,False,
3244,Penile hypospadias,False,
3246,Prominent scrotal raphe,False,
3247,Overgrowth of external genitalia,False,
3248,Gonadal tissue inappropriate for external genitalia or chromosomal sex,False,
3249,Genital ulcers,False,
3250,Aplasia of the vagina,False,
3251,Male infertility,False,
3252,Anteriorly displaced genitalia,False,
3254,Abnormality of DNA repair,False,
3256,Abnormality of the coagulation cascade,False,
3258,Glyoxalase deficiency,False,
3259,Elevated serum creatinine,False,
3260,Hydroxyprolinemia,False,
3261,Increased circulating IgA level,False,
3262,Smooth muscle antibody positivity,False,
3264,Deficiency of N-acetylglucosamine-1-phosphotransferase,False,
3265,Neonatal hyperbilirubinemia,False,
3267,Reduced orotidine 5-prime phosphate decarboxylase level,False,
3268,Argininuria,False,
3269,Sudanophilic leukodystrophy,False,
3270,Abdominal distention,False,
3271,Visceromegaly,False,
3272,Abnormal hip bone morphology,False,
3273,Hip contracture,False,
3274,Hypoplastic acetabulae,False,
3275,Narrow pelvis bone,False,
3276,Pelvic bone exostoses,False,
3277,Constricted iliac wing,False,
3278,Square pelvis bone,False,
3279,Coxa magna,False,
3281,Increased circulating ferritin concentration,False,
3282,Low alkaline phosphatase,False,
3286,Cystathioninemia,False,
3287,Abnormality of mitochondrial metabolism,False,
3288,Mitochondrial propionyl-CoA carboxylase defect,False,
3292,Decreased serum leptin,False,
3295,obsolete Impaired FSH and LH secretion,True,
3296,Hyperthreoninuria,False,
3297,Hyperlysinuria,False,
3298,Spina bifida occulta,False,
3300,Ovoid vertebral bodies,False,
3301,Irregular vertebral endplates,False,
3302,Spondylolisthesis,False,
3304,Spondylolysis,False,
3305,Block vertebrae,False,
3306,Spinal rigidity,False,
3307,Hyperlordosis,False,
3308,Cervical subluxation,False,
3309,Ovoid thoracolumbar vertebrae,False,
3310,Abnormality of the odontoid process,False,
3311,Hypoplasia of the odontoid process,False,
3312,Abnormal form of the vertebral bodies,False,
3316,Butterfly vertebrae,False,
3318,Cervical spine hypermobility,False,
3319,Abnormality of the cervical spine,False,
3320,C1-C2 subluxation,False,
3321,Biconcave flattened vertebrae,False,
3323,Progressive muscle weakness,False,
3324,Generalized muscle weakness,False,
3325,Limb-girdle muscle weakness,False,
3326,Myalgia,False,
3327,Axial muscle weakness,False,
3328,Abnormal hair laboratory examination,False,
3329,Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes,False,
3330,Abnormal bone structure,False,
3332,Absent primary metaphyseal spongiosa,False,
3333,Increased serum beta-hexosaminidase,False,
3334,Elevated circulating catecholamine level,False,
3335,obsolete Low gonadotropins (secondary hypogonadism),True,44.0
3336,Abnormal enchondral ossification,False,
3337,Reduced prothrombin consumption,False,
3338,Focal necrosis of right ventricular muscle cells,False,
3339,Pyrimidine-responsive megaloblastic anemia,False,
3340,obsolete Abnormal dermatological laboratory findings,True,
3341,Junctional split,False,
3343,Reduced glutathione synthetase level,False,
3344,3-Methylglutaric aciduria,False,
3345,Elevated urinary norepinephrine,False,
3347,Impaired lymphocyte transformation with phytohemagglutinin,False,
3348,Hyperalaninemia,False,
3349,Low cholesterol esterification rate,False,
3351,Decreased circulating renin level,False,
3352,Endopolyploidy on chromosome studies of bone marrow,False,
3353,Propionyl-CoA carboxylase deficiency,False,
3354,Hyperthreoninemia,False,
3355,Aminoaciduria,False,
3357,Thymic hormone decreased,False,
3358,Elevated intracellular cystine,False,
3359,Decreased urinary sulfate,False,
3361,Tryptophanuria,False,
3362,Increased VLDL cholesterol concentration,False,
3363,Abdominal situs inversus,False,
3365,Arthralgia of the hip,False,
3366,Abnormal femoral neck/head morphology,False,
3367,Abnormal femoral neck morphology,False,
3368,Abnormal femoral head morphology,False,
3370,Flat capital femoral epiphysis,False,
3371,Enlargement of the proximal femoral epiphysis,False,
3375,Narrow greater sciatic notch,False,
3376,Steppage gait,False,
3378,Axonal degeneration/regeneration,False,
3380,Decreased number of peripheral myelinated nerve fibers,False,
3382,Hypertrophic nerve changes,False,
3383,Onion bulb formation,False,
3384,Peripheral axonal atrophy,False,
3387,Decreased number of large peripheral myelinated nerve fibers,False,
3388,Easy fatigability,False,
3390,Sensory axonal neuropathy,False,
3391,Gowers sign,False,
3392,First dorsal interossei muscle weakness,False,
3393,Thenar muscle atrophy,False,
3394,Muscle spasm,False,
3396,Syringomyelia,False,
3397,Generalized hypotonia due to defect at the neuromuscular junction,False,
3398,Abnormal synaptic transmission at the neuromuscular junction,False,
3400,Basal lamina onion bulb formation,False,
3401,Paresthesia,False,
3402,Decreased miniature endplate potentials,False,
3403,EMG: decremental response of compound muscle action potential to repetitive nerve stimulation,False,
3405,Diffuse axonal swelling,False,
3406,Peripheral nerve compression,False,
3409,Distal sensory impairment of all modalities,False,
3411,Proximal femoral metaphyseal irregularity,False,
3413,Atlantoaxial abnormality,False,
3414,Atlantoaxial dislocation,False,
3416,Spinal canal stenosis,False,
3417,Coronal cleft vertebrae,False,
3418,Back pain,False,
3419,Low back pain,False,
3421,obsolete Platyspondyly (childhood),True,926.0
3422,Vertebral segmentation defect,False,
3423,Thoracolumbar kyphoscoliosis,False,
3426,First dorsal interossei muscle atrophy,False,
3427,Thenar muscle weakness,False,
3429,CNS hypomyelination,False,
3431,Decreased motor nerve conduction velocity,False,
3434,Sensory ataxic neuropathy,False,
3435,Cold-induced hand cramps,False,
3436,Prolonged miniature endplate currents,False,
3438,Absent Achilles reflex,False,
3440,Horizontal sacrum,False,
3443,Decreased size of nerve terminals,False,
3444,EMG: chronic denervation signs,False,
3445,EMG: neuropathic changes,False,
3447,Axonal loss,False,
3448,Decreased sensory nerve conduction velocity,False,
3449,Cold-induced muscle cramps,False,
3450,Axonal regeneration,False,
3451,Increased rate of premature chromosome condensation,False,
3452,Increased serum iron,False,
3453,Antineutrophil antibody positivity,False,
3454,Platelet antibody positive,False,
3455,Elevated circulating long chain fatty acid concentration,False,
3456,Low urinary cyclic AMP response to PTH administration,False,
3457,EMG abnormality,False,
3458,EMG: myopathic abnormalities,False,
3459,Polyclonal elevation of IgM,False,
3460,Decreased circulating total IgA,False,
3461,Increased urinary O-linked sialopeptides,False,
3462,Elevated 8-dehydrocholesterol,False,
3463,Increased extraneuronal autofluorescent lipopigment,False,
3464,obsolete Abnormal cholesterol homeostasis,True,3107.0
3465,Elevated 8(9)-cholestenol,False,
3466,Paradoxical increased cortisol secretion on dexamethasone suppression test,False,
3467,Atlantoaxial instability,False,
3468,Abnormal vertebral morphology,False,
3469,Peripheral dysmyelination,False,
3470,Paralysis,False,
3472,Hypocalcemic tetany,False,
3473,Fatigable weakness,False,
3474,Sensory impairment,False,
3477,Peripheral axonal neuropathy,False,
3481,Segmental peripheral demyelination/remyelination,False,
3482,EMG: axonal abnormality,False,
3484,Upper limb muscle weakness,False,
3487,Babinski sign,False,
3489,Acute episodes of neuropathic symptoms,False,
3490,obsolete Defective dehydrogenation of isovaleryl CoA and butyryl CoA,True,3150.0
3491,Elevated urine pyrophosphate,False,
3492,High urinary gonadotropin level,False,
3493,Antinuclear antibody positivity,False,
3494,"obsolete Loss of heterozygosity, multiple chromosomes",True,
3495,GM2-ganglioside accumulation,False,
3496,Increased circulating IgM level,False,
3498,Disproportionate short stature,False,
3502,Mild short stature,False,
3508,Proportionate short stature,False,
3510,Severe short stature,False,
3513,Reduced ratio of renal calcium clearance to creatinine clearance,False,
3514,Deficiency or absence of cytochrome b(-245),False,
3517,Birth length greater than 97th percentile,False,
3521,Disproportionate short-trunk short stature,False,
3524,Decreased methionine synthase activity,False,
3526,Orotic acid crystalluria,False,
3527,Hyperprostaglandinuria,False,
3528,Elevated calcitonin,False,
3529,Parathormone-independent increased renal tubular calcium reabsorption,False,
3530,Elevated circulating glutaric acid concentration,False,
3532,Ornithinuria,False,
3533,Reduced acetaldehyde dehydrogenase level,False,
3534,Reduced xanthine dehydrogenase level,False,
3535,3-Methylglutaconic aciduria,False,
3536,Decreased fumarate hydratase activity,False,
3537,Hypouricemia,False,
3538,Increased serum iduronate sulfatase level,False,
3540,Impaired platelet aggregation,False,
3541,Urinary glycosaminoglycan excretion,False,
3542,Increased serum pyruvate,False,
3546,Exercise intolerance,False,
3547,Shoulder girdle muscle weakness,False,
3548,Subsarcolemmal accumulations of abnormally shaped mitochondria,False,
3549,Abnormality of connective tissue,False,
3550,Predominantly lower limb lymphedema,False,
3551,Difficulty climbing stairs,False,
3552,Muscle stiffness,False,
3553,obsolete Cellulitis due to immunodeficiency,True,100658.0
3554,Type 2 muscle fiber atrophy,False,
3555,Muscle fiber splitting,False,
3557,Increased variability in muscle fiber diameter,False,
3558,Viral infection-induced rhabdomyolysis,False,
3559,Muscle hyperirritability,False,
3560,Muscular dystrophy,False,
3561,Birth length less than 3rd percentile,False,
3562,Abnormal metaphyseal vascular invasion,False,
3563,Decreased LDL cholesterol concentration,False,
3564,Folate-dependent fragile site at Xq28,False,
3565,Elevated erythrocyte sedimentation rate,False,
3566,Increased serum prostaglandin E2,False,
3568,Decreased glucosephosphate isomerase level,False,
3570,Molybdenum cofactor deficiency,False,
3571,Propionic acidemia,False,
3572,Low plasma citrulline,False,
3573,Increased total bilirubin,False,
3574,Positive regitine blocking test,False,
3575,Increased intracellular sodium,False,
3577,Congenital onset,False,
3581,Adult onset,False,
3584,Late onset,False,
3587,Insidious onset,False,
3593,Infantile onset,False,
3596,Middle age onset,False,
3606,Absent urinary urothione,False,
3607,4-hydroxyphenylacetic aciduria,False,
3609,Foam cells with lamellar inclusion bodies,False,
3610,Fibroblast metachromasia,False,
3612,Positive ferric chloride test,False,
3613,Antiphospholipid antibody positivity,False,
3614,Trimethylaminuria,False,
3616,Premature separation of centromeric heterochromatin,False,
3621,Juvenile onset,False,
3623,Neonatal onset,False,
3634,Amyoplasia,False,
3635,Loss of subcutaneous adipose tissue in limbs,False,
3637,Reduced 4-Hydroxyphenylpyruvate dioxygenase level,False,
3639,Elevated urinary epinephrine,False,
3640,Foam cells in visceral organs and CNS,False,
3641,Hemoglobinuria,False,
3642,Type I transferrin isoform profile,False,
3643,Sulfite oxidase deficiency,False,
3645,Prolonged partial thromboplastin time,False,
3646,Bicarbonaturia,False,
3647,Electron transfer flavoprotein-ubiquinone oxidoreductase defect,False,
3648,Lacticaciduria,False,
3649,Abnormality of glycoside metabolism,False,
3651,Foam cells,False,
3652,Recurrent myoglobinuria,False,
3653,Cellular metachromasia,False,
3654,Reduced dihydropyrimidine dehydrogenase level,False,
3655,Reduced level of N-acetylglucosaminyltransferase II,False,
3656,Decreased beta-glucocerebrosidase level,False,
3657,Granular osmiophilic deposits (GROD) in cells,False,
3658,Hypomethioninemia,False,
3665,Amyotrophy of the musculature of the pelvis,False,
3674,Onset,False,
3676,Progressive,False,
3677,Slowly progressive,False,
3678,Rapidly progressive,False,
3679,Pace of progression,False,
3680,Nonprogressive,False,
3682,Variable progression rate,False,
3683,Large beaked nose,False,
3687,Centrally nucleated skeletal muscle fibers,False,
3688,Cytochrome C oxidase-negative muscle fibers,False,
3689,Multiple mitochondrial DNA deletions,False,
3690,Limb muscle weakness,False,
3691,Scapular winging,False,
3693,Distal amyotrophy,False,
3694,Late-onset proximal muscle weakness,False,
3696,Absent epiphysis of the distal phalanx of the 5th finger,False,
3697,Scapuloperoneal amyotrophy,False,
3698,Difficulty standing,False,
3700,Generalized amyotrophy,False,
3701,Proximal muscle weakness,False,
3704,Scapuloperoneal weakness,False,
3707,Calf muscle pseudohypertrophy,False,
3710,Exercise-induced muscle cramps,False,
3712,Skeletal muscle hypertrophy,False,
3713,Muscle fiber necrosis,False,
3715,Myofibrillar myopathy,False,
3716,Generalized muscular appearance from birth,False,
3717,Minimal subcutaneous fat,False,
3719,Muscle mounding,False,
3720,Generalized muscle hypertrophy,False,
3722,Neck flexor weakness,False,
3724,Shoulder girdle muscle atrophy,False,
3725,Firm muscles,False,
3729,Enteroviral dermatomyositis syndrome,False,
3730,EMG: myotonic runs,False,
3731,Quadriceps muscle weakness,False,
3733,Thigh hypertrophy,False,
3736,Autophagic vacuoles,False,
3737,Mitochondrial myopathy,False,
3738,Exercise-induced myalgia,False,
3739,Myoclonic spasms,False,
3740,Myotonia with warm-up phenomenon,False,
3741,Congenital muscular dystrophy,False,
3743,Genetic anticipation,False,
3744,Genetic anticipation with paternal anticipation bias,False,
3745,Sporadic,False,
3749,Pelvic girdle muscle weakness,False,
3750,Increased muscle fatiguability,False,
3752,Episodic flaccid weakness,False,
3755,Type 1 fibers relatively smaller than type 2 fibers,False,
3756,Skeletal myopathy,False,
3758,Reduced subcutaneous adipose tissue,False,
3759,Hypoplasia of lymphatic vessels,False,
3760,Percussion-induced rapid rolling muscle contractions,False,
3761,Calcinosis,False,
3762,Uterus didelphys,False,
3763,Bruxism,False,
3764,Nevus,False,
3765,Psoriasiform dermatitis,False,
3768,Periodic paralysis,False,
3771,Pulp stones,False,
3774,Stage 5 chronic kidney disease,False,
3777,Pili torti,False,
3778,Short mandibular rami,False,
3779,Antegonial notching of mandible,False,
3781,Excessive salivation,False,
3782,Eunuchoid habitus,False,
3783,Externally rotated/abducted legs,False,
3784,Type 1 collagen overmodification,False,
3785,Decreased CSF homovanillic acid,False,
3787,Type 1 and type 2 muscle fiber minicore regions,False,
3789,Minicore myopathy,False,
3791,Deposits immunoreactive to beta-amyloid protein,False,
3795,Short middle phalanx of toe,False,
3796,Irregular iliac crest,False,
3797,Limb-girdle muscle atrophy,False,
3798,Nemaline bodies,False,
3799,Marked delay in bone age,False,
3800,Muscle abnormality related to mitochondrial dysfunction,False,
3803,Type 1 muscle fiber predominance,False,
3805,Rimmed vacuoles,False,
3808,Abnormal muscle tone,False,
3809,Reduced intrathoracic adipose tissue,False,
3810,Late-onset distal muscle weakness,False,
3811,Neonatal death,False,
3812,Phenotypic variability,False,
3819,Death in childhood,False,
3826,Stillbirth,False,
3828,Variable expressivity,False,
3829,Incomplete penetrance,False,
3831,Age-dependent penetrance,False,
3832,Abnormality of the tibial plateaux,False,
3833,Laterally deficient tibial plateaux,False,
3834,Shoulder dislocation,False,
3835,Shoulder subluxation,False,
3836,Stippled calcification of the shoulder,False,
3837,Soft-tissue ossification around the shoulders,False,
3839,Abnormality of upper limb epiphysis morphology,False,
3840,Delayed upper limb epiphyseal ossification,False,
3841,Fragmented epiphyses of the upper limbs,False,
3842,Irregular epiphyses of the upper limbs,False,
3843,Round epiphyses of the upper limbs,False,
3844,Small epiphyses of the upper limbs,False,
3846,Wide epiphyseal plates of the upper limbs,False,
3848,Cupped metaphyses of the upper limbs,False,
3849,Flared upper limb metaphysis,False,
3850,Upper-limb metaphyseal irregularity,False,
3851,Lytic defects in metaphyses of the upper limbs,False,
3852,Normal density transverse bands in metaphyses of the upper limbs,False,
3853,Sclerosis with transverse striations in metaphyses of the upper limbs,False,
3854,Sclerosis of metaphyses of the upper limbs,False,
3855,Spurred metaphyses of the upper limbs,False,
3856,Upper limb metaphyseal widening,False,
3858,Cortical diaphyseal irregularity of the upper limbs,False,
3859,Cortical diaphyseal thickening of the upper limbs,False,
3860,Diaphyseal sclerosis of the upper limbs,False,
3861,Broad diaphyses of the upper limbs,False,
3862,Absent humerus,False,
3863,Angulated humerus,False,
3864,Bifid humerus,False,
3865,Bowed humerus,False,
3866,Coarse humeral trabeculae,False,
3867,Humeral cortical irregularity,False,
3868,Humeral cortical thickening,False,
3869,Humeral cortical thinning,False,
3870,Crumpled humerus,False,
3871,Deformed humerus,False,
3872,Humeral exostoses,False,
3874,Humerus varus,False,
3875,Humeral lytic defects,False,
3876,Osteoporotic humerus,False,
3877,Oval transradiancy of humerus,False,
3878,Periosteal new bone of humerus,False,
3879,Humeral pseudarthrosis,False,
3880,Sclerotic foci of the humerus,False,
3881,Humeral sclerosis,False,
3882,Slender humerus,False,
3883,Tapered humerus,False,
3884,Triangular humerus,False,
3885,Undermodeled humerus,False,
3886,Wide humerus,False,
3887,Abnormality of the humeral heads,False,
3888,Flattened humeral heads,False,
3889,Abnormality of the deltoid tuberosities,False,
3890,Prominent deltoid tuberosities,False,
3891,Abnormality of the humeral epiphysis,False,
3892,Absent humeral epiphyseal ossification,False,
3893,Advanced ossification of the humeral epiphysis,False,
3894,Delayed humeral epiphyseal ossification,False,
3895,Flattened humeral epiphyses,False,
3896,Irregular humeral epiphyses,False,
3897,Irregular ossification of the humeral epiphyses,False,
3898,Large humeral epiphyses,False,
3899,Round humeral epiphyses,False,
3900,Small humeral epiphyses,False,
3901,Stippled calcification of the humeral epiphyses,False,
3902,Epiphyseal stippling of the humerus,False,
3903,Broad humeral epiphyses,False,
3904,Wide epiphyses of the upper limbs,False,
3905,Abnormality of the humeral epiphyseal plate,False,
3906,Broad humeral epiphyseal plate,False,
3907,Abnormality of the humeral metaphyses,False,
3908,Corner fracture of metaphysis,False,
3909,Cortical subperiosteal resorption of humeral metaphyses,False,
3910,Enlarged humeral metaphyses,False,
3911,Flared humeral metaphysis,False,
3912,Frayed humeral metaphyses,False,
3913,Humeral metaphyseal irregularity,False,
3914,Irregular ossification of humeral metaphyses,False,
3915,Lytic defects of the humeral metaphysis,False,
3916,Normal-density transverse humeral bands,False,
3917,Pointed humeral metaphysis,False,
3918,Sclerotic humeral metaphysis,False,
3919,Sclerotic humeral metaphysis with longitudinal striations,False,
3920,Sloping humeral metaphysis,False,
3921,Laterally sloping humeral metaphysis,False,
3922,Spurred humeral metaphysis,False,
3923,Square humeral metaphysis,False,
3924,Stippled calcification of humeral metaphysis,False,
3926,Abnormality of the humeral diaphysis,False,
3927,Cortical irregularity of humeral diaphysis,False,
3928,Cortical thickening of humeral diaphysis,False,
3929,Ground glass opacity of humeral diaphysis,False,
3930,Lytic defects of humeral diaphysis,False,
3931,Periosteal new bone of humeral diaphysis,False,
3932,Sclerotic foci of humeral diaphysis,False,
3933,Sclerosis of humeral diaphysis,False,
3934,Slender humeral diaphysis,False,
3935,Wide humeral diaphysis,False,
3938,Synostosis involving the elbow,False,
3939,Humeroulnar synostosis,False,
3940,Osteoarthritis of the elbow,False,
3941,Stippled calcification of the elbow,False,
3942,Synovial chondromatosis of the elbow,False,
3943,Abnormality of the joint spaces of the elbow,False,
3944,Narrow joint spaces of the elbow,False,
3945,Irregular articular surfaces of the elbow joints,False,
3946,Abnormality of the epiphyses of the elbow,False,
3947,Delayed elbow epiphyseal ossification,False,
3948,Irregular epiphyses of the elbow,False,
3949,Abnormality of the elbow metaphyses,False,
3950,Flared elbow metaphyses,False,
3951,Distal humeral metaphyseal irregularity,False,
3952,Sclerotic foci of metaphyses of the elbow,False,
3953,Absent forearm bone,False,
3954,Angulated forearm bones,False,
3955,Bone-in-a-bone appearance of forearm,False,
3956,Bowed forearm bones,False,
3957,Cortical thickening of the forearm bones,False,
3958,Cross-fusion of the forearm bones,False,
3959,Deformed forearm bones,False,
3960,Exostoses of the forearm bones,False,
3961,Fractured forearm bones,False,
3963,Lytic defects of the forearm bones,False,
3964,Osteoporotic forearm bones,False,
3965,Pseudarthrosis of the forearm bones,False,
3966,Sclerotic foci in forearm bones,False,
3967,Sclerotic forearm bones,False,
3969,Slender forearm bones,False,
3970,Undermodelled forearm bones,False,
3971,Broad forearm bones,False,
3973,Wide radioulnar joints,False,
3974,Absent radius,False,
3975,obsolete Chevron-shaped/cone-shaped radius,True,4000.0
3976,Constricted radius,False,
3977,Deformed radius,False,
3978,Fractured radius,False,
3979,Lytic defects of the radius,False,
3980,Pseudarthrosis of the radius,False,
3981,Broad radius,False,
3982,Aplasia of the ulna,False,
3984,Posteriorly dislocated ulna,False,
3985,Exostoses of the ulna,False,
3986,Exostoses of the radius,False,
3987,Fractured ulna,False,
3988,Long ulna,False,
3989,Notched ulna,False,
3990,Pointed ulna,False,
3991,Osteosclerosis of the ulna,False,
3992,Slender ulna,False,
3993,Broad ulna,False,
3994,Dislocated wrist,False,
3995,Abnormality of the radial head,False,
3996,Flattened radial head,False,
3997,Hypoplastic radial head,False,
3998,Constricted radial neck,False,
3999,Abnormality of radial epiphyses,False,
4000,Cone-shaped distal radial epiphysis,False,
4001,Medially deficient radial epiphyses,False,
4002,Flattened radial epiphyses,False,
4003,Medially flattened radial epiphyses,False,
4004,Irregular radial epiphyses,False,
4005,Large radial epiphyses,False,
4006,Round radial epiphyses,False,
4007,Sclerotic radial epiphyses,False,
4008,Sloping radial epiphyses,False,
4009,Medially sloping radial epiphyses,False,
4010,Small radial epiphyses,False,
4012,Premature fusion of the radial epiphyseal plates,False,
4013,Medially fused radial epiphyseal plates,False,
4014,Broad radial epiphyseal plate,False,
4015,Abnormality of radial metaphyses,False,
4016,Cupped radial metaphyses,False,
4017,Exostoses of the radial metaphysis,False,
4018,Flared radial metaphysis,False,
4019,Radial metaphyseal irregularity,False,
4020,Irregular ossification of the radial metaphysis,False,
4021,Lytic defects of radial metaphysis,False,
4022,Sclerotic radial metaphysis with longitudinal striations,False,
4023,Sloping radial metaphysis,False,
4024,Medially sloping radial metaphysis,False,
4025,Spurred radial metaphysis,False,
